city,country,iso2,lat,lng,query,place_id,name,addr,place_lat,place_lng
Graz,Austria,AT,47.07103,15.43811,park,ChIJ0Ywoy3w1bkcR-6bqoxU0bGY,Augarten,"Wielandgasse 43, 8010 Graz",47.0613889,15.4358333
Graz,Austria,AT,47.07103,15.43811,park,ChIJf2tweYE1bkcRIqUGeh31GN0,Graz Park,"Stadtpark 1, 8010 Graz",47.07461869999999,15.444339300000001
Graz,Austria,AT,47.07103,15.43811,park,ChIJdUUH-Z01bkcRjWK3oUNKQik,"Volksgarten, Graz","Mühlgasse 25, 8020 Graz",47.0734737,15.4272805
Graz,Austria,AT,47.07103,15.43811,tourist information,ChIJCaYTWoI1bkcRiRtBdigmrRI,Clock Tower,"Am Schlossberg, 8010 Graz, Austria",47.07363729999999,15.437717499999998
Graz,Austria,AT,47.07103,15.43811,tourist information,ChIJzZ4vsXg1bkcROp5F9dtMudk,Hauptplatz Graz,"Hauptpl. 1, 8010 Graz, Austria",47.070536,15.4385635
Vienna,Austria,AT,48.2,16.3666,park,ChIJBTqTk9SpbUcRZ0RoFzYpuQ4,Alois-Drasche-Park,1040 Vienna,48.186331700000004,16.3678882
Vienna,Austria,AT,48.2,16.3666,park,ChIJNZQq7COobUcRGE3svmY7gTg,Bruno-Kreisky Park,"Sankt-Johann-Park, K, 1050 Wien",48.1880715,16.3438542
Vienna,Austria,AT,48.2,16.3666,park,ChIJ1-Z8mtypbUcRdZ2T_nZYHKE,Helmut-Zilk-Park,"Hlawkagasse 2, 1100 Wien",48.1797646,16.3829883
Vienna,Austria,AT,48.2,16.3666,park,ChIJQ86JVSqqbUcR7sRyFluHzVM,Kurpark Oberlaa,"Laaer-Berg-Straße, 1100 Wien",48.14862249999999,16.3997458
Vienna,Austria,AT,48.2,16.3666,park,ChIJnSpsGgIHbUcREc4DCsnIHmw,Rudolf-Bednar-Park,"Krakauer Str. 17, 1020 Wien",48.2261456,16.396755499999998
Vienna,Austria,AT,48.2,16.3666,park,ChIJbbP9f9KpbUcRILUPsjDvtvI,Waldmüller Park,"Waldmüllerpark, 1100 Wien",48.180767100000004,16.365465
Vienna,Austria,AT,48.2,16.3666,park,ChIJvUOTsNIHbUcRl8GgXeyE0U0,Währinger Park,1180 Vienna,48.2322916,16.3487077
Vienna,Austria,AT,48.2,16.3666,sights,ChIJUwmrHKIHbUcRJXhRuEHANRI,Anker Clock,"Hoher Markt 10-11, 1010 Wien",48.2107348,16.3736217
Vienna,Austria,AT,48.2,16.3666,sights,ChIJaYkCNXgHbUcR-A7ekakdyVQ,Hochstrahlbrunnen,"Schwarzenbergpl., 1030 Wien",48.1983963,16.3761296
Vienna,Austria,AT,48.2,16.3666,sights,ChIJLxUQCIYHbUcRFXbDgqpKW24,Naschmarkt,1060 Vienna,48.1984054,16.3631165
Vienna,Austria,AT,48.2,16.3666,street market,ChIJnZPDF9oHbUcRmhJAnCJyqhM,Brunnenmarkt,"Brunnengasse, 1160 Wien, Austria",48.21148529999999,16.3360826
Vienna,Austria,AT,48.2,16.3666,street market,ChIJkZg8XpgHbUcRULmG7j17aJg,Julius Meinl am Graben,"Graben 19, 1010 Wien, Austria",48.2094554,16.3683048
Vienna,Austria,AT,48.2,16.3666,street market,ChIJ59hLJmUHbUcRYY_PgOsrjtI,Lidl,"Ungargasse 66, 1030 Wien, Austria",48.1951464,16.3862158
Vienna,Austria,AT,48.2,16.3666,street market,ChIJ04pAXYsHbUcRLC5P5ugohbc,Lidl Österreich,"Zieglergasse 8, 1070 Wien, Austria",48.19814299999999,16.3455715
Vienna,Austria,AT,48.2,16.3666,street market,ChIJq-7FEv8HbUcRj-2bMlE55mk,Meiselmarkt Marktbereich,"Meiselmarkt, 1150 Wien, Austria",48.198773100000004,16.3199512
Vienna,Austria,AT,48.2,16.3666,street market,ChIJucqfnPEHbUcRt2E7MAnBtVw,PROSI Exotic Supermarket,"Wimbergergasse 5, 1070 Wien, Austria",48.202894799999996,16.3385339
Vienna,Austria,AT,48.2,16.3666,street market,ChIJHzl-0gMHbUcRQHRHs66TQvc,SPAR,"Ernst-Melchior-Gasse 18/Top 1, 1020 Wien, Austria",48.224500299999995,16.3960397
Dhaka,Bangladesh,BD,23.7231,90.4086,park,ChIJlxhU9a_AVTcRmyCHyqohaAE,Shyamoli Children Park,"Khilji Rd, Dhaka 1207",23.7730815,90.3655782
Dhaka,Bangladesh,BD,23.7231,90.4086,park,ChIJx4k77BDEVTcRHVIt9vcFUvU,সেক্টর ১৩ পার্ক,"45 Rd No 5, Dhaka 1230",23.870509600000002,90.38742020000001
Dhaka,Bangladesh,BD,23.7231,90.4086,street market,ChIJq3DGiNK4VTcRNHrToTQnX70,BGB Bazar,"BGB Gate 1, Rd, Dhaka 1205, Bangladesh",23.726324899999998,90.37691060000002
Dhaka,Bangladesh,BD,23.7231,90.4086,street market,ChIJRzRQ9by4VTcRq6WCruZGPbI,Kathalbagan Bazar,"211 Free School St, Dhaka 1205, Bangladesh",23.7481006,90.3881998
Dhaka,Bangladesh,BD,23.7231,90.4086,street market,ChIJ9_qGhyfBVTcRen7FZ0Y-CZY,Mirpur-6 Kacha Bazar,"15, mirpur2288 Avenue 5, Dhaka 1216, Bangladesh",23.8107492,90.3631738
Dhaka,Bangladesh,BD,23.7231,90.4086,street market,ChIJ7-AQnle_VTcRJ2oN-bAlc2s,Mohammadpur Town Hall Market,"Asad Ave, Dhaka 1207, Bangladesh",23.7596185,90.36581590000002
Minsk,Belarus,BY,53.9,27.5666,hardware store,ChIJ6bxBaQLR20YRyQpv8Z9WjRY,Stroitel'nyy Gipermarket - Mastak,"Ulitsa Mirutka 68, Sienica 223056",53.835092200000005,27.527436699999996
Minsk,Belarus,BY,53.9,27.5666,hardware store,ChIJAQDwjrHa20YRbiHIg8xqeaw,Зрабі сам,"Vulitsa Panamarenki 32, Minsk",53.894262,27.482787100000003
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJfRzWGdvE20YRKGdSYxP0GJY,Bonus Mall,"vulica Uladzislava Halubka 2, Minsk",53.926297700000006,27.4444098
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJdfkHwdzO20YR8ONLwcrcpHM,Dana Mall,"vulica Piatra Mscislaŭca 11, Minsk 220114",53.933618200000005,27.6521158
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJixk2cW7a20YReZR4M-Cc7kM,DiaMond city Mall,"Г. МИНСК, МКАД 28КМ, Minsk Beltway, Minsk",53.8481456,27.434732
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJO1SEEdzP20YRrT3zTGwODls,Galileo Mall,"vulica Babrujskaja 6, Minsk",53.8905306,27.5537575
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJq5bR0JLP20YRKeuvtnEmTiY,Galleria Minsk,"Prospekte Pobeditelei 9, Minsk",53.908562399999994,27.548442200000004
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJjeHHY37Q20YRjWw_viUDIrE,Magnit Shopping Mall,"Prospekt Dzerzhinskogo 106, Minsk 220116",53.85838700000001,27.476657899999996
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJPc-r6-vP20YR6hkRcUKj4Zw,Metropol Shopping Mall,"vulica Niamiha 5, Minsk",53.90183979999999,27.5492396
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJH56B-QvP20YRy_M7L4Q3ulU,New Europe Mall,"vulica Surhanava 57б, Minsk",53.92885820000001,27.5822659
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJ3YZwFxHQ20YRH4R07D36byQ,Outleto Mall,"Praspyekt Zhukava 44, Minsk 220089",53.87699179999999,27.5172229
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJS7g9lTPF20YRKnChDFi8pCM,Skala Mall,"Ulitsa Petra Glebki 5, Minsk",53.908781999999995,27.469724
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJq00kouvP20YRaLORPv2YyS8,Tts Nemiga,"ТЦ ""Немига, vulica Niamiha 3, Minsk 220030",53.90406170000001,27.5524422
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJFdAMym_F20YRJJvzezNcGds,Zamok Shopping Mall,"Prospekte Pobeditelei 65, Minsk",53.9261803,27.517650500000002
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJR0IrFOfP20YRl3VdM9qGPjs,Сталіца,"praspiekt Niezaliežnasci 3-2, Minsk 220030",53.8955488,27.547952600000002
Minsk,Belarus,BY,53.9,27.5666,sights,ChIJAQBQEOjP20YRvJGEyAN3TEw,Belarusian State Circus,"praspiekt Niezaliežnasci 32, Minsk 220030",53.90423209999999,27.5676043
Minsk,Belarus,BY,53.9,27.5666,sights,ChIJaaSzKHPF20YRjdKHYN3GtzQ,Falcon Club,"Prospekte Pobeditelei 20, Minsk",53.932647700000004,27.5103893
Minsk,Belarus,BY,53.9,27.5666,sights,ChIJA7W08rjP20YRnFSwrBR3nkw,Gorky Park,"vulica Frunze 2, Minsk",53.90294730000001,27.572876300000004
Minsk,Belarus,BY,53.9,27.5666,sights,ChIJxQ1zQd3P20YRjzoVPoAhTUs,Michajlaŭski Garden Square,"Vulitsa Svyardlova, Minsk",53.894444400000005,27.551666700000002
Minsk,Belarus,BY,53.9,27.5666,sights,ChIJ36aDuInP20YRxtaEQB9m0d8,Victory Park,Minsk,53.916374100000006,27.540668800000002
Minsk,Belarus,BY,53.9,27.5666,sights,ChIJRVj1dgPP20YRBWB4A_sUx_Q,Čaliuskincaŭ Park,"praspiekt Niezaliežnasci, Minsk",53.9219152,27.616874300000003
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJc5u0XwTF20YR5Mzvfz7Y5cY,ARENA City,"Prospekte Pobeditelei 84, Minsk, Belarus",53.93804,27.487696500000002
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJNYYaUXXP20YRXwg0tZgWP0I,Belmarket,"Vulitsa Kuybyshava 46, Minsk 220029, Belarus",53.9242463,27.5812874
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJ2TM0XwjJ20YRVR41vV3QIvc,Euroopt,"50 Hod Peramohi Street 5А, Minsk, Belarus",53.947987,27.719198100000003
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJEQdSq1nP20YRAYDHKrTOdgA,Euroopt market,"vulica Jakuba Kolasa 36, Minsk, Belarus",53.927983999999995,27.596524
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJsw3B8MHP20YRIpDrAo-TYjw,Gum,"praspiekt Niezaliežnasci 21, Minsk 220030, Belarus",53.9004887,27.5579783
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJ09D0KRrO20YR4QTkdstfNK4,SPAR,"Partizanskiy Prospekt 40, Minsk, Belarus",53.8758233,27.6212946
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJUZI6xevP20YRqkPSr8YIiCM,TNT Rock Club,"vulica Revaliucyjnaja 9, Minsk 220030, Belarus",53.90240079999999,27.551586600000004
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJOcmlHqTP20YRf8gLlFPOrNQ,TsUM Minsk,"praspiekt Niezaliežnasci 54, Minsk 220089, Belarus",53.91636629999999,27.5857691
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJM5SMKQTP20YRE5qVWbIsJMY,Vasilki,"praspiekt Niezaliežnasci 89, Minsk 220012, Belarus",53.923204399999996,27.607040899999998
Minsk,Belarus,BY,53.9,27.5666,tourist information,ChIJKfCTK5TP20YRwGcxtgr_3Gg,National Academic Bolshoi Opera and Ballet Theatre,"plošča Paryžskaj Kamuny 1, Minsk 220029, Belarus",53.910304599999996,27.561525300000003
Minsk,Belarus,BY,53.9,27.5666,tourist information,ChIJhxXdg93O20YRsujViU8cf94,National Library of Republic of Belarus,"praspiekt Niezaliežnasci 116, Minsk 220114, Belarus",53.9314711,27.646156199999997
Brussels,Belgium,BE,50.8333,4.3333,park,ChIJPfyuQOnEw0cR1r0ArTHoruw,Abbaye de la Cambre Garden,"Avenue Emile Duray 64, 1050 Bruxelles",50.8177736,4.3750054
Brussels,Belgium,BE,50.8333,4.3333,park,ChIJG7TZikPEw0cReLqY0TgNGGs,Forest Park,1190 Forest,50.823049100000006,4.338338100000001
Brussels,Belgium,BE,50.8333,4.3333,sights,ChIJb8byOGrDw0cRM063iFkbOgU,Josaphat Park,1030 Schaerbeek,50.8640766,4.3841488
Brussels,Belgium,BE,50.8333,4.3333,sights,ChIJcUcrU5jEw0cRAtPrbd3cAA8,Leopold Park,1000 Brussels,50.83874609999999,4.3802378
Brussels,Belgium,BE,50.8333,4.3333,sights,ChIJbdEdNk3Cw0cRO1KiRD2y3Qk,Parc de Laeken - Royal Parc,1020 Brussels,50.891727,4.3584353999999985
Brussels,Belgium,BE,50.8333,4.3333,sights,ChIJdfzgOanFw0cRWbpOnNbB7xg,Wolvendael Park,1180 Uccle,50.7993382,4.3455898
Brussels,Belgium,BE,50.8333,4.3333,street market,ChIJl44WvV3Zw0cRZkW9F_XLlUQ,Carrefour Market,"Hoornzeelstraat 12, 3080 Tervuren, Belgium",50.822379999999995,4.513301
Brussels,Belgium,BE,50.8333,4.3333,street market,ChIJ50Ea4PDEw0cRaR403sFlbS4,Delhaize Molière,"Chaussée de Waterloo 569, 1050 Ixelles, Belgium",50.81971309999999,4.3607274999999985
Brussels,Belgium,BE,50.8333,4.3333,street market,ChIJxUfxO7nEw0cRbcP4fSk3vds,Delhaize St Antoine,"Rue Nothomb 50, 1040 Etterbeek, Belgium",50.8290102,4.3873358
Brussels,Belgium,BE,50.8333,4.3333,street market,ChIJ1w0t_I7Ew0cRneYgWMubzc0,Färm.Fernandcocq,"Chaussée d'Ixelles 136, 1050 Ixelles, Belgium",50.8342441,4.3654237
Brussels,Belgium,BE,50.8333,4.3333,street market,ChIJuVBrP1tBwUcRywXyy_ipiLc,Great Market,"Chaussée de Louvain 650, 1030 Bruxelles, Belgium",50.8554633,4.401352200000001
Brussels,Belgium,BE,50.8333,4.3333,street market,ChIJNZbJWdhgwUcRWQOrRaaF4CA,Leuven Oude Markt,"Oude Markt 44, 3000 Leuven, Belgium",50.8779192,4.6992443
Brussels,Belgium,BE,50.8333,4.3333,street market,ChIJ09N5eHzEw0cRGZaMUaMSFHw,Lidl,"Rue Haute 39-51, 1000 Bruxelles, Belgium",50.84066310000001,4.351226400000001
Brussels,Belgium,BE,50.8333,4.3333,street market,ChIJk-v0SGbEw0cRCSBhZN9wiXA,Market Parvis Saint-Gilles,"Parvis de Saint-Gilles, 1060 Saint-Gilles, Belgium",50.830523,4.345175900000001
Brussels,Belgium,BE,50.8333,4.3333,tourist information,ChIJ8bkYeoHEw0cRJWjmPRPA384,Brussels Park,"1000 Brussels, Belgium",50.8454323,4.3641901
Brussels,Belgium,BE,50.8333,4.3333,tourist information,ChIJu1XHbn_Ew0cRMNenwioHHhM,Royal Gallery of Saint Hubert,"Galerie du Roi 5, 1000 Brussel, Belgium",50.848083200000005,4.3552506000000015
Brasília,Brazil,BR,-15.7833,-47.9161,park,ChIJfRc95S0zWpMRd28QU8Xrqms,Ecological Park Lake Cut,"12 I - Taguatinga, Brasília - DF, 70297-400",-15.8164274,-48.0762777
Brasília,Brazil,BR,-15.7833,-47.9161,park,ChIJZZHpP3kwWpMR_HSPPRS96_4,Parque Bosque do Sudoeste,"St. Sudoeste - Cruzeiro / Sudoeste / Octogonal, Brasilia - Federal District, 70297-400",-15.796092999999999,-47.9252052
Brasília,Brazil,BR,-15.7833,-47.9161,park,ChIJLYDkXx4zWpMRgpze2Y-HOEg,Taguaparque Synthetic Soccer Field,"s/n - Taguatinga, Brasília - DF",-15.8257068,-48.053124
Brasília,Brazil,BR,-15.7833,-47.9161,street market,ChIJsR5Fzvs6WpMRhzecGGvE35I,Brasília Shopping,"BL A - SCN Q5, Via W3 Norte - Asa Norte, Brasília - DF, 70715-900, Brazil",-15.786753599999999,-47.88896399999999
Brasília,Brazil,BR,-15.7833,-47.9161,street market,ChIJ1aiI4vs7WpMR6GzGx2XFjlo,Carrefour Bairro Asa Norte Iv,"St Setor Terminal Norte, Lote J, S/N Asa Norte 512/513 - Asa Norte, Brasília - DF, 70297-400, Brazil",-15.7506844,-47.894623100000004
Brasília,Brazil,BR,-15.7833,-47.9161,street market,ChIJoeaU43kjWpMRggWBCzBg-EY,Carrefour Bairro Lago Sul,"Shis QI Lote ""G DF-025 - Lago Sul, Brasília - DF, 71660-200, Brazil",-15.8359291,-47.834408200000006
Brasília,Brazil,BR,-15.7833,-47.9161,street market,ChIJ1xqGYogyWpMRkuz33kVjSd4,Carrefour Hipermercado,"QS 3 - Águas Claras, Brasília - DF, 71953-100, Brazil",-15.845661400000001,-48.0408172
Brasília,Brazil,BR,-15.7833,-47.9161,street market,ChIJhyFQbFgwWpMRJ8gjBWX1p68,Feira dos Importados de Brasília,"SIA Trecho 7 - Guará, Brasília - DF, 71200-100, Brazil",-15.796516699999998,-47.950232299999996
Brasília,Brazil,BR,-15.7833,-47.9161,street market,ChIJg_bS3NokWpMRHdEp-LNyPRE,La Paleta,"St. de Habitações Individuais Sul - Lago Sul, Brasília - DF, 71630-100, Brazil",-15.824562099999998,-47.8735479
Brasília,Brazil,BR,-15.7833,-47.9161,supermarket,ChIJrYRSpTYzWpMR0CZu_trB4Bg,Carrefour Bairro,"LT J, Shis Qi 13 Cl - Lago Sul, Brasília - DF, 71635-013",-15.8426217,-47.87626729999999
Brasília,Brazil,BR,-15.7833,-47.9161,supermarket,ChIJUcOBoNc6WpMRI297qOAwUcY,Carrefour Bairro,"Shc/sul Eq, 402/403 - Lote 01 Bloco, SHIGS 713 - Asa Sul, Brasília - DF, 70380-765",-15.809861900000001,-47.8846172
Brasília,Brazil,BR,-15.7833,-47.9161,supermarket,ChIJ__WQerg6WpMRdUWZ6CRDZ3Q,Comper Asa Sul - Loja 137,"SHCS EQS 506/507 - Asa Sul, Brasilia - Federal District, 70350-515",-15.810672,-47.90254470000001
Brasília,Brazil,BR,-15.7833,-47.9161,supermarket,ChIJx5oBCnEwWpMROhss7EdSPeU,Dona de Casa Supermercados,"C CLSW 104 - Cruzeiro / Sudoeste / Octogonal, Brasília - DF, 70670-532",-15.803488199999999,-47.929156
